PSN,Palestine Municipal Airport,Palestine,TX
,Airport Manatee Airport,Palmetto,FL
,Bear Lake County Airport,Paris,ID
PTN,Harry P Williams Memorial Airport,Patterson,LA
,Pella Municipal Airport,Pella,IA
,Perris Valley Airport,Perris,CA
PVL,Pike County-Hatcher Field,Pikeville,KY
,Piney Pinecreek Border Airport,Pinecreek,MN
,Pipestone Municipal Airport,Pipestone,MN
,Pittsfield Penstone Municipal Airport,Pittsfield,IL
,Platteville Municipal Airport,Platteville,WI
,Pleasanton Municipal Airport,Pleasanton,TX
PLY,Plymouth Municipal Airport,Plymouth,IN
,Canton-Plymouth-Mettetal Airport,Plymouth,MI
,Charles R Johnson Airport,Port Mansfield,TX
,Potsdam Municipal-Damon field,Potsdam,NY
,Preston Airport,Preston,ID
PRZ,Prineville Airport,Prineville,OR
,Punxsutawney Municipal Airport,Punxsutawney,PA
UIL,Quillayute Airport,Quillayute,WA
RED,Mifflin County Airport,Reedsville,PA
,Richmond County Airport,Rockingham,NC
RKW,Rockwood Municipal Airport,Rockwood,TN
RPX,Roundup Airport,Roundup,MT
,Salem Memorial Airport,Salem,MO
SAS,Salton Sea Airport,Salton City,CA
,Santa Rosa Route 66 Airport,Santa Rosa,NM
,Tri Township Airport,Savanna,IL
,Scott City Municipal Airport,Scott City,KS
,Scottsboro Municipal Word Field,Scottsboro,AL
SEM,Craig Field,Selma,AL
,Selma Airport,Selma,CA
SNL,Shawnee Regional Airport,Shawnee,OK
,Sheridan Municipal Airport,Sheridan,AR
SLG,Smith Field,Siloam Springs,AR
,Slaton Municipal Airport,Slaton,TX
,Slidell Airport,Slidell,LA
,Socorro Municipal Airport,Socorro,NM
,Fayette County Airport,Somerville,TN
,Willapa Harbor Airport,South Bend/Raymond/,WA
,Spicewood Airport,Spicewood,TX
,St Maries Municipal Airport,St Maries,ID
,Camano Island Airfield,Stanwood,WA
SLB,Storm Lake Municipal Airport,Storm Lake,IA
SGT,Stuttgart Municipal Airport / Carl Humphrey Field,Stuttgart,AR
,Summerville Airport,Summerville,SC
KYO,Tampa North Aero Park Airport,Tampa,FL
,Tappahannock-Essex County Airport,Tappahannock,VA
,Arthur Dunn Air Park,Titusville,FL
TDO,Ed Carlson Memorial Field South Lewis County Airport,Toledo,WA
,Tombstone Municipal Airport,Tombstone,AZ
,Oakland Troy Airport,Troy,MI
,Twin Bridges Airport,Twin Bridges,MT
,Frasca Field,Urbana,IL
,Van Wert County Airport,Van Wert,OH
,Earl L. Small Jr. Field/Stockmar Airport,Villa Rica,GA
,Pace Nolf Heliport,Wallace,FL
,Henderson Field,Wallace,NC
RBW,Lowcountry Regional Airport,Walterboro,SC
,Warner Springs Gliderport Airport,Warner Springs,CA
,Warren Municipal Airport,Warren,MN
,Warren-Sugarbush Airport,Warren,VT
,Warwick Municipal Airport,Warwick,NY
,Daviess County Airport,Washington,IN
,Washington Island Airport,Washington Island,WI
,Watonga Regional Airport,Watonga,OK
LWL,Wells Municipal Airport/Harriet Field,Wells,NV
,Mid Valley Airport,Weslaco,TX
,Mount Snow Airport,West Dover,VT
,Columbus County Municipal Airport,Whiteville,NC
,Lake Whitney State Park Airport,Whitney,TX
BEC,Beech Factory Airport,Wichita,KS
,H.A. Clark Memorial Field,Williams,AZ
,Winsted Municipal Airport,Winsted,MN
,Woodland State Airport,Woodland,WA
,Wurtsboro Sullivan County Airport,Wurtsboro,NY
,Wynne Municipal Airport,Wynne,AR
,Youngstown Elser Metro Airport,Youngstown,OH
,Chicken Strip,,CA
O62,Carmel Valley,,CA
,Presidio Lely International Airport,,TX
PSG,Petersburg James A Johnson Airport,Petersburg,AK
DUT,Unalaska Airport,Unalaska,AK
DYS,Dyess Air Force Base,Abilene,TX
MUO,Mountain Home Air Force Base,Mountain Home,ID
GUS,Grissom Air Reserve Base,Peru,IN
SSC,Shaw Air Force Base,Sumter,SC
TSS,East 34th Street Heliport,New York,NY
MTC,Selfridge Air National Guard Base Airport,Mount Clemens,MI
MCG,McGrath Airport,McGrath,AK
MXF,Maxwell Air Force Base,Montgomery,AL
ESF,Esler Regional Airport,Alexandria,LA
SYA,Eareckson Air Station,Shemya,AK
BSF,Bradshaw Army Airfield,Camp Pohakuloa,HI
NFL,Fallon Naval Air Station,Fallon,NV
FSI,Henry Post Army Air Field (Fort Sill),Fort Sill,OK
NUW,Whidbey Island Naval Air Station (Ault Field),Oak Harbor,WA
NHK,Patuxent River Naval Air Station (Trapnell Field),Patuxent River,MD
,Sonora Municipal Airport,Sonora,TX
,Willow Grove Naval Air Station/Joint Reserve Base,Willow Grove,PA
WWR,West Woodward Airport,Woodward,OK
,Rice Lake Airport,,WI
,Monroe County Airport,Aberdeen/Amory,MS
,Norman County/Ada/Twin Valley Airport,Ada/Twin Valley,MN
,Akron Airport/Jesson Field,Akron,NY
,Albertville Regional Airport/Thomas J Brumlik Field,Albertville,AL
,Allendale County Airport,Allendale,SC
,Alpine Airport,Alpine,WY
,Alturas Municipal Airport,Alturas,CA
,Chambers County Airport,Anahuac,TX
,South Alabama Regional At Bill Benton Field Airport,Andalusia/Opp,AL
ANQ,Tri State Steuben County Airport,Angola,IN
ANY,Anthony Municipal Airport,Anthony,KS
,Langlade County Airport,Antigo,WI
AIO,Atlantic Municipal Airport,Atlantic,IA
,Aurora Municipal Al Potter Field,Aurora,NE
AUM,Austin Municipal Airport,Austin,MN
,Aztec Municipal Airport,Aztec,NM
,Baker Municipal Airport,Baker,MT
,Vinland Valley Aerodrome,Baldwin City,KS
BRY,Samuels Field,Bardstown,KY
,Parkside Airpark,Battle Ground,WA
,RWJ Airpark,Baytown,TX
,Beach City Airport,Beach City,OH
,Beaver Municipal Airport,Beaver,UT
,Beaver Island Airport,Beaver Island,MI
BFR,Virgil I Grissom Municipal Airport,Bedford,IN
,Bedford County Airport,Bedford,PA
,Beeville Municipal Airport,Beeville,TX
,Andrews University Airpark,Berrien Springs,MI
,Bethel Regional Airport,Bethel,ME
WBR,Roben Hood Airport,Big Rapids,MI
BSQ,Bisbee Municipal Airport,Bisbee,AZ
,Bloomfield Municipal Airport,Bloomfield,IA
,Tri-County Airport,Bonifay,FL
,Bowling Green Municipal Airport,Bowling Green,MO
,Boyne Mountain Airport,Boyne Falls,MI
,Frank Federer Memorial Airport,Brinkley,AR
,Port-Bucyrus-Crawford County Airport,Bucyrus,OH
,Buffalo Municipal Airport,Buffalo,MO
,Kit Carson County Airport,Burlington,CO
,Butler Municipal Airport,Butler,GA
,Elk Hills Buttonwillow Airport,Buttonwillow,CA
,Cable Union Airport,Cable,WI
CIR,Cairo Regional Airport,Cairo,IL
,Cambridge Municipal Airport,Cambridge,OH
,Camillus Airport,Camillus,NY
,Dietz Airpark,Canby,OR
CZK,Cascade Locks State Airport,Cascade Locks,OR
,Cassville Municipal Airport,Cassville,WI
,Lakefield Airport,Celina,OH
,Centre Municipal Airport,Centre,AL
,Centre-Piedmont-Cherokee County Regional Airport,Centre,AL
,Charlevoix Municipal Airport,Charlevoix,MI
,Fitch H Beach Airport,Charlotte,MI
,Chase City Municipal Airport,Chase City,VA
,Dallas Bay Sky Park Airport,Chattanooga,TN
HTW,Lawrence County Airpark,Chesapeake/Huntington Wva,OH
,Chester Catawba Regional Airport,Chester,SC
,Ross County Airport,Chillicothe,OH
CHZ,Chiloquin State Airport,Chiloquin,OR
CNH,Claremont Municipal Airport,Claremont,NH
,Claremore Regional Airport,Claremore,OK
ICL,Schenck Field,Clarinda,IA
,Clarion County Airport,Clarion,PA
,Claxton Evans County Airport,Claxton,GA
CFT,Greenlee County Airport,Clifton/Morenci,AZ
,Clinton Municipal Airport,Clinton,AR
,Washington Executive Hyde Field,Clinton,MD
CLI,Clintonville Municipal Airport,Clintonville,WI
,Martin Field,College Place,WA
AFF,USAF Academy Airfield,Colorado Springs,CO
UBS,Columbus Lowndes County Airport,Columbus,MS
,Columbus Southwest Airport,Columbus,OH
,Dennis F Cantrell Field,Conway,AR
COP,Cooperstown-Westville Airport,Cooperstown,NY
,Martin Campbell Field,Copperhill,TN
,Council Municipal Airport,Council,ID
,Cross Keys Airport,Cross Keys,NJ
,Cumberland Municipal Airport,Cumberland,WI
CUH,Cushing Municipal Airport,Cushing,OK
,Stuart Powell Field,Danville,KY
,Danville Airport,Danville,PA
,Athelone Williams Memorial Airport,Davison,MI
,Deer Lodge City County Airport,Deer Lodge,MT
,Blake Field,Delta,CO
DNS,Denison Municipal Airport,Denison,IA
,Cape Blanco State Airport,Denmark,OR
,Dexter Municipal Airport,Dexter,MO
,Dickson Municipal Airport,Dickson,TN
,Mackay Bar Airport,Dixie,ID
,Dixie Town Airport,Dixie,ID
,Butte Valley Airport,Dorris,CA
,Cochise College Airport,Douglas,AZ
,Dowagiac Municipal Airport,Dowagiac,MI
DRE,Drummond Island Airport,Drummond Island,MI
,Terrell County Airport,Dryden,TX
,Lake Ridge Aero Park Airport,Durham,NC
,Cheyenne Eagle Butte Airport,Eagle Butte,SD
EGP,Maverick County Memorial International Airport,Eagle Pass,TX
,Swanson Airport,Eatonville,WA
,El Dorado Springs Memorial Airport,El Dorado Springs,MO
,Elbert-County-Patz Field,Elberton,GA
,Elk City Airport,Elk City,ID
,Mishawaka Pilots Club Airport,Elkhart,IN
,Colorado Springs East Airport,Ellicott,CO
,Gilmer County Airport,Ellijay,GA
,Emmett Municipal Airport,Emmett,ID
,Emporia Greensville Regional Airport,Emporia,VA
,Ennis Big Sky Airport,Ennis,MT
ETS,Enterprise Municipal Airport,Enterprise,AL
,Vansant Airport,Erwinna,PA
,Lake Wohlford Resort Airport,Escondido,CA
,Valley View Airport,Estacada,OR
EST,Estherville Municipal Airport,Estherville,IA
NLN,Kneeland Airport,Eureka,CA
,Mid Florida at Eustis Airport,Eustis,FL
EVM,Eveleth Virginia Municipal Airport,Eveleth,MN
,Fairfield Municipal Airport,Fairfield,IL
,Fairview Municipal Airport,Fairview,OK
,Brooks County Airport,Falfurrias,TX
,West Fargo Municipal Airport,Fargo,ND
FFM,Fergus Falls Municipal Airport - Einar Mickelson Field,Fergus Falls,MN
,Fleming Mason Airport,Flemingsburg,KY
,Flora Municipal Airport,Flora,IL
,Florala Municipal Airport,Florala,AL
,Dalton Airport,Flushing,MI
NHX,Naval Outlying Field Barin,Foley,AL
,Isbell Field,Fort Payne,AL
FET,Fremont Municipal Airport,Fremont,NE
GAB,Gabbs Airport,Gabbs,NV
,Gallia Meigs Regional Airport,Gallipolis,OH
,Garden Valley Airport,Garden Valley,ID
,Garnett Municipal Airport,Garnett,KS
,Royalton Airport,Gasport,NY
,Gastonia Municipal Airport,Gastonia,NC
GLR,Gaylord Regional Airport,Gaylord,MI
,Geneva Municipal Airport,Geneva,AL
,Georgetown-Scott County Regional Airport,Georgetown,KY
,Lida Junction Airport,Goldfield,NV
GNT,Grants-Milan Municipal Airport,Grants,NM
,Granville Airport,Granville,NY
,Grayling Army Air Field,Grayling,MI
,Greene Airport,Greene,NY
,Greenville Municipal Airport,Greenville,MI
,Ranger Creek Airport,Greenwater,WA
GRD,Greenwood County Airport,Greenwood,SC
,Gwinner Roger Melroe Field,Gwinner,ND
,Hammonton Municipal Airport,Hammonton,NJ
HPV,Princeville Airport,Hanalei,HI
HVE,Hanksville Airport,Hanksville,UT
,Happy Canyon Airport,Happy Canyon,UT
,Harlan Municipal Airport,Harlan,IA
,Lawrence Smith Memorial Airport,Harrisonville,MO
,Hartford Municipal Airport,Hartford,WI
,Haskell Municipal Airport,Haskell,TX
,Hawley Municipal Airport,Hawley,MN
,Hazlehurst Airport,Hazlehurst,GA
,Oak Tree Landing,High Springs,FL
,Franklin County State Airport,Highgate,VT
,Hopkinsville Christian County Airport,Hopkinsville,KY
,Hot Springs Municipal Airport,Hot Springs,SD
,Houston Memorial Airport,Houston,MO
,Dan Jones International Airport,Houston,TX
,Hugoton Municipal Airport,Hugoton,KS
HNB,Huntingburg Airport,Huntingburg,IN
,Big Cypress Airfield,Immokalee,FL
,Independence Airport,Independence,CA
,Indy South Greenwood Airport,Indianapolis,IN
,Central County Airport,Iola,WI
IFA,Iowa Falls Municipal Airport,Iowa Falls,IA
IRB,Iraan Municipal Airport,Iraan,TX
,Islesboro Airport,Islesboro,ME
,James A Rhodes Airport,Jackson,OH
,Jennings Airport,Jennings,LA
JDA,Grant Co Regional/Ogilvie Field,John Day,OR
,Johnson City Stolport Airport,Johnson City,TN
VSK,Vista Field,Kennewick,WA
KKT,Kentland Municipal Airport,Kentland,IN
OCA,Ocean Reef Club Airport,Key Largo,FL
,Kimberling Airport,Kimberling City,MO
,Lajitas International Airport,Lajitas,TX
,Buffalo Lancaster Regional Airport,Lancaster,NY
,Laurens County Airport,Laurens,SC
LWV,Lawrenceville Vincennes International Airport,Lawrenceville,IL
,Jake Arner Memorial Airport,Lehighton,PA
LTW,St. Mary's County Regional Airport,Leonardtown,MD
,Roosterville Airport,Liberty,MO
,Prices Airport,Linden,MI
,Litchfield Municipal Airport,Litchfield,MN
,Longville Municipal Airport,Longville,MN
LMS,Louisville Winston County Airport,Louisville,MS
LDM,Mason County Airport,Ludington,MI
,Quentin Aanenson Field,Luverne,MN
MQB,Macomb Municipal Airport,Macomb,IL
,Macon Fower Memorial Airport,Macon,MO
,Madison Municipal Airport,Madison,GA
MDN,Madison Municipal Airport,Madison,IN
,Blackhawk Airfield,Madison,WI
,Madisonville Municipal Airport,Madisonville,KY
,Malone Dufort Airport,Malone,NY
MLK,Malta Airport,Malta,MT
,Mandan Municipal Airport,Mandan,ND
ISQ,Schoolcraft County Airport,Manistique,MI
,Wolfe Air Park,Manvel,TX
,Marianna Municipal Airport,Marianna,FL
,Vaiden Field,Marion,AL
,Mayville Municipal Airport,Mayville,ND
,Mc Kenzie Bridge State Airport,Mc Kenzie Bridge,OR
,Aero Country Airport,Mc Kinney,TX
,Mc Pherson Airport,Mc Pherson,KS
MCL,McKinley National Park Airport,McKinley Park,AK
,Miami Regional Airport,Miami,OK
MGC,Michigan City Municipal Airport,Michigan City,IN
,Skywest Inc Airport,Midland,TX
,Mifflintown Airport,Mifflintown,PA
,Santa Rosa Nolf Airport,Milton,FL
,Tangri-La Airport,Moab,UT
,Bult Field,Monee,IL
,Monroe Walton County Airport,Monroe,GA
,Custer Airport,Monroe,MI
,Monte Vista Municipal Airport,Monte Vista,CO
,Monticello Regional Airport,Monticello,IA
SIV,Sullivan County Airport,Monticello,IN
,Moose Creek /US Forest Service/ Airport,Moose Creek Ranger Station,ID
,Morrilton Municipal Airport,Morrilton,AR
,Moore Murrell Airport,Morristown,TN
,Greensfield Airport,Moscow Mills,MO
,Morrow County Airport,Mount Gilead,OH
,Bearce Airport,Mount Ida,AR
,Mount Olive Municipal Airport,Mount Olive,NC
MPZ,Mount Pleasant Municipal Airport,Mount Pleasant,IA
,Mount Sterling Municipal Airport,Mount Sterling,IL
,Mountain View Airport,Mountain View,MO
MUT,Muscatine Municipal Airport,Muscatine,IA
,Deck Airport,Myerstown,PA
,Henry County Airport,Napoleon,OH
,Andy Barnhart Memorial Airport,New Carlisle,OH
,New Gulf Airport,New Gulf,TX
,Oakland Southwest Airport,New Hudson,MI
,Candlelight Farms Airport,New Milford,CT
,False River Regional Airport,New Roads,LA
,Luce County Airport,Newberry,MI
TNU,Newton Municipal Airport,Newton,IA
,Norfolk airport,Norfolk MA,MA
,North Vernon Airport,North Vernon,IN
OGA,Searle Field,Ogallala,NE
,Cedar Air Park,Olathe,KS
OLD,"Dewitt Field,Old Town Municipal Airport",Old Town,ME
ONO,Ontario Municipal Airport,Ontario,OR
,Othello Municipal Airport,Othello,WA
,Oxford Municipal Airport,Oxford,KS
,Spencer Nolf Airport,Pace,FL
,Reigle Field,Palmyra,PA
,Lincoln County Airport,Panaca,NV
,Paradise Skypark Airport,Paradise,CA
,Park River W C Skjerven Field,Park River,ND
,Parma Airport,Parma,ID
PPF,Tri-City Airport,Parsons,KS
,Payette Municipal Airport,Payette,ID
,Grand Canyon Caverns Airport,Peach Springs,AZ
,Mc Kinley Field,Pearsall,TX
,Pekin Municipal Airport,Pekin,IL
PMB,Pembina Municipal Airport,Pembina,ND
,Pender Municipal Airport,Pender,NE
,Ferguson Airport,Pensacola,FL
,Saufley Field Nolf Airport,Pensacola,FL
,Perham Municipal Airport,Perham,MN
,Perry Municipal Airport,Perry,OK
,Perryville Regional Airport,Perryville,MO
,Philadelphia Municipal Airport,Philadelphia,MS
PHP,Philip Airport,Philip,SD
,Pine Bluffs Municipal Airport,Pine Bluffs,WY
,Pittsfield Municipal Airport,Pittsfield,ME
,Plattsmouth Municipal Airport,Plattsmouth,NE
,Plymouth Municipal Airport,Plymouth,NC
,Orlampa Inc Airport,Polk City,FL
,Port Angeles Cgas Airport,Port Angeles,WA
,Williams Airport,Porter,TX
,Portland Municipal Airport,Portland,TN
,Robert S Kerr Airport,Poteau,OK
,Schuylkill County /Joe Zerbey/ Airport,Pottsville,PA
PTT,Pratt Regional Airport,Pratt,KS
,Big Sandy Regional Airport,Prestonsburg,KY
,Prospect State Airport,Prospect,OR
,New Kent County Airport,Quinton,VA
,Quitman Brooks County Airport,Quitman,GA
,Clarke County Airport,Quitman,MS
RAC,John H Batten Airport,Racine,WI
,Packer Airport,Radnor,OH
,Sky Park Airport,Red Hook,NY
,Red Lake Falls Municipal Airport,Red Lake Falls,MN
,Red Lodge Airport,Red Lodge,MT
,Ferry County Airport,Republic,WA
,Port of South Louisiana Executive Regional Airport,Reserve,LA
,Tazewell County Airport,Richlands,VA
,Ridgeland-Claude Dean Airport,Ridgeland,SC
,Rigby Jefferson County Airport,Rigby,ID
,Fox River Airport,Rochester,WI
,Rock Rapids Municipal Airport,Rock Rapids,IA
RCK,H H Coffield Regional Airport,Rockdale,TX
,Romeo State Airport,Romeo,MI
ROX,Roseau Municipal Rudy Billberg Field,Roseau,MN
,Russellville Regional Airport,Russellville,AR
,Saginaw County H.W. Browne Airport,Saginaw,MI
SRW,Mid-Carolina Regional Airport,Salisbury,NC
,San Nicolas Island Nolf Airport,San Nicolas Island,CA
,William R. Pogue Municipal Airport,Sand Springs,OK
,Doña Ana County International Jetport,Santa Teresa,NM
,Sells Airport,Sells,AZ
UOS,Franklin County Airport,Sewanee,TN
SBX,Shelby Airport,Shelby,MT
,Shoshone Airport,Shoshone,CA
SKW,Skwentna Airport,Skwentna,AK
,Rosaschi Air Park,Smith,NV
,Lenora Airport,Snellville,GA
SNK,Winston Field,Snyder,TX
,Spanaway Airport,Spanaway,WA
,Air Sailing Gliderport,Sparks,NV
CMY,Sparta Fort Mc Coy Airport,Sparta,WI
SPA,Spartanburg Downtown Memorial Airport,Spartanburg,SC
,Lebanon Springfield Airport,Springfield,KY
,Springfield Robertson County Airport,Springfield,TN
,Bruce Meadows Airport,Stanley,ID
,Staples Municipal Airport,Staples,MN
,Berry Hill Airport,Stockbridge,GA
,Sullivan Regional Airport,Sullivan,MO
,Sky Harbor Airport,Sultan,WA
,Superior Municipal Airport,Superior,NE
,Jackson County Airport,Sylva,NC
,Vicksburg Tallulah Regional Airport,"Tallulah/Vicksburg, Ms",LA
,Tavernaero Park Airport,Tavernier,FL
,Marv Skie Lincoln County Airport,Tea,SD
,Sky King Airport,Terre Haute,IN
,Hot Springs Co Thermopolis Municipal Airport,Thermopolis,WY
THM,Thompson Falls Airport,Thompson Falls,MT
,Thomson-McDuffie County Airport,Thomson,GA
,Townsend Airport,Townsend,MT
TRH,Trona Airport,Trona,CA
,Waco Field,Troy,OH
TBC,Tuba City Airport,Tuba City,AZ
,Tulelake Municipal Airport,Tulelake,CA
,Skyhaven Airport,Tunkhannock,PA
,Twin Mountain Airport,Twin Mountain,NH
,Harold Davidson Field,Vermillion,SD
,Darke County Airport,Versailles,OH
VKS,Vicksburg Municipal Airport,Vicksburg,MS
,Vinton Veterans Memorial Airpark,Vinton,IA
,Viroqua Municipal Airport,Viroqua,WI
,McGregor Executive Airport,Waco,TX
,Wakefield Municipal Airport,Wakefield,VA
,Warner Robins Air Park,Warner Robins,GA
,Warren /US Forest Service/ Airport,Warren,ID
,Warsaw Municipal Airport,Warsaw,MO
,Fayette County Airport,Washington Court House,OH
,Waterville Airport,Waterville,WA
,Eagle's Nest Airport,Waynesboro,VA
,Red Stewart Airfield,Waynesville,OH
,Lonnie Pool Field Weaverville Airport,Weaverville,CA
,Wellsboro Johnston Airport,Wellsboro,PA
,Silver West Airport,Westcliffe,CO
,Wichita Valley Airport,Wichita Falls,TX
,Dean Griffin Memorial Airport,Wiggins,MS
,Windom Municipal Airport,Windom,MN
,Winona–Montgomery County Airport,Winona,MS
ISW,Alexander Field South Wood County Airport,Wisconsin Rapids,WI
,Tyler County Airport,Woodville,TX
,Western Airpark,Yelm,WA
,Parr Airport,Zanesville,OH
,Zelienople Municipal Airport,Zelienople,PA
,Alton Bay Seaplane Base,Alton Bay,NH
GFA,Malmstrom Air Force Base,Great Falls,MT
,Homer-Beluga Lake Seaplane Base,Homer,AK
JRA,West 30th St. Heliport,New York,NY
JRB,Downtown-Manhattan/Wall St Heliport,New York,NY
PLB,Clinton County Airport,Plattsburgh,NY
,Tappahannock Municipal Airport,Tappahannock,VA
,Evergreen Field,Vancouver,WA
,Austin Robert Mueller Municipal,,TX
,Cantrell Field Airport,Conway,AR
,Hadley Airport,Round Mountain,NV
DLG,Dillingham Airport,Dillingham,AK
END,Vance Air Force Base,Enid,OK
VBG,Vandenberg Air Force Base,Lompoc,CA
BAB,Beale Air Force Base,Marysville,CA
,Wheeler Sack Army Air Field,Fort Drum,NY
